name	rank	threshold_0.90_exclude0	threshold_0.99_exclude0	threshold_add0_0.99	taxid	threshold_0.90_include0	threshold_0.99_include0
Actinomyces sp. HMT 175	S	110.135873418616	357.316222820365	125.279129360655	2789425	110.135873418616	357.316222820365
Actinomyces sp. HMT897	S	39.667227632236	347.213382463091	36.5790860757222	2789424	39.667227632236	347.213382463091
Actinomyces sp. Z16	S	49.9133332432047	179.283969418363	68.4888666817493	2079536	49.9133332432047	179.283969418363
Actinomyces sp. oral taxon 169	S	110.278199499523	471.691624963977	118.13417955864	712116	110.278199499523	471.691624963977
Actinomyces sp. oral taxon 171	S	72.9021809489914	446.78753744203	129.684988981855	706438	72.9021809489914	446.78753744203
Actinomyces sp. oral taxon 414	S	74.5267551050827	238.291113813075	124.696656095217	712122	74.5267551050827	238.291113813075
Actinomyces sp. oral taxon 897	S	59.5273620452334	149.452446708592	41.9276090167128	2081702	59.5273620452334	149.452446708592
Actinomyces sp. zg-332	S	60.1181360317998	150.129983038793	42.638953503041	2708340	60.1181360317998	150.129983038793
Actinomyces trachealis	S	34.5251227523141	319.402758077989	35.7142845582673	2763540	34.5251227523141	319.402758077989
Actinomyces viscosus	S	67.8522959567054	732.822952105845	102.942336216185	1656	67.8522959567054	732.822952105845
Actinomyces weissii	S	54.4393851885173	158.55678108884	87.7505317678507	675090	54.4393851885173	158.55678108884
Actinomyces wuliandei	S	142.583623478901	739.217583295808	185.585443833839	2057743	142.583623478901	739.217583295808
Actinoplanes	G	411.97030406933	1321.33548974074	1003.82869383397	1865	411.97030406933	1321.33548974074
Actinoplanes derwentensis	S	74.0814542173926	217.047635077846	113.514331696549	113562	74.0814542173926	217.047635077846
Actinoplanes friuliensis	S	159.839437601919	836.847776584884	471.396699452226	196914	159.839437601919	836.847776584884
Actinoplanes missouriensis	S	97.7393265280839	289.921156637294	205.916855293726	1866	97.7393265280839	289.921156637294
Actinoplanes phage phiAsp2	S	30.872638594608	88.5912937657833	0	279303	30.872638594608	88.5912937657833
Actinoplanes sp. N902-109	S	120.640430543769	957.480221564617	302.699131898232	649831	120.640430543769	957.480221564617
Actinoplanes sp. OR16	S	84.8362840072155	257.655167032805	142.429108164193	946334	84.8362840072155	257.655167032805
Actinoplanes sp. SE50	S	1.52548901192793	1.53169298262922	0	2033844	1.52548901192793	1.53169298262922
Actinoplanes sp. SE50/110	S	12.2798676147773	14.6311031132949	0	134676	12.2798676147773	14.6311031132949
Actinoplanes teichomyceticus	S	75.9844032182875	223.852804546423	138.773274049803	1867	75.9844032182875	223.852804546423
Actinopolymorpha	G	78.5263125288944	422.707504643959	170.363982285719	117156	78.5263125288944	422.707504643959
Actinopolymorpha singaporensis	S	78.5263125288944	422.707504643959	170.363982285719	117157	78.5263125288944	422.707504643959
Actinopolyspora	G	75.1625389905671	271.689911247962	112.746091621081	1849	75.1625389905671	271.689911247962
Actinopolyspora erythraea	S	75.1625389905671	271.689911247962	112.746091621081	414996	75.1625389905671	271.689911247962
Actinosynnema	G	244.779185799842	695.08802061565	450.225930797737	40566	244.779185799842	695.08802061565
Actinosynnema mirum	S	57.8628900652144	86.4380364566885	47.7040256616531	40567	57.8628900652144	86.4380364566885
Actinosynnema pretiosum	S	210.032555046032	758.707384811665	408.859531658331	42197	210.032555046032	758.707384811665
Actinotalea	G	81.6243240485665	260.233230778041	146.742919267767	458839	81.6243240485665	260.233230778041
Actinotalea sp. JY-7876	S	81.6243240485665	260.233230778041	146.742919267767	2758442	81.6243240485665	260.233230778041
Actinotignum	G	58.7114887609565	232.55628292546	62.341198667568	1653174	58.7114887609565	232.55628292546
Actinotignum schaalii	S	58.7114887609565	232.55628292546	62.341198667568	59505	58.7114887609565	232.55628292546
Acutalibacter	G	110.652402442793	363.295134502464	224.169145587865	1918385	110.652402442793	363.295134502464
Acutalibacter muris	S	110.652402442793	363.295134502464	224.169145587865	1796620	110.652402442793	363.295134502464
Acuticoccus	G	25.8528805155297	145.676990897222	19.423913299447	1904377	25.8528805155297	145.676990897222
Acuticoccus sp. I52.16.1	S	25.8528805155297	145.676990897222	19.423913299447	2928472	25.8528805155297	145.676990897222
Adeno-associated dependoparvovirus A	S	213.592416690313	423.087782291938	0	1511891	213.592416690313	423.087782291938
Adeno-associated dependoparvovirus B	S	8.47003937356845	10.1011716698605	0	1511892	8.47003937356845	10.1011716698605
Adhaeribacter	G	139.027025084632	619.498928141943	333.03730017762	299566	139.027025084632	619.498928141943
Adhaeribacter radiodurans	S	104.460521210752	354.421569923939	164.40355011134	2745197	104.460521210752	354.421569923939
Adhaeribacter swui	S	109.208358486932	535.045478865704	213.415012411882	2086471	109.208358486932	535.045478865704
Adlercreutzia	G	43.2436298719214	119.130488494372	69.3276484879852	447020	43.2436298719214	119.130488494372
Adlercreutzia equolifaciens	S	40.3167359593045	87.7683827146687	48.9523601101173	446660	40.3167359593045	87.7683827146687
Adlercreutzia hattorii	S	26.4935753079878	77.1628565679291	21.1259674711338	2707299	26.4935753079878	77.1628565679291
Adoxophyes honmai entomopoxvirus	S	16.7413900607421	34.1917670882963	2.58315967425814	1993630	16.7413900607421	34.1917670882963
Adoxophyes honmai nucleopolyhedrovirus	S	61.4762268905576	65.4572767155706	0	224399	61.4762268905576	65.4572767155706
Adoxophyes orana granulovirus	S	73.78400113456	148.574829682771	0	170617	73.78400113456	148.574829682771
Adoxophyes orana nucleopolyhedrovirus	S	57.308579784391	64.9531371512877	0	542343	57.308579784391	64.9531371512877
Advenella	G	43.1250944751212	169.874017420337	67.9809653297077	290425	43.1250944751212	169.874017420337
Advenella kashmirensis	S	31.3256545321292	88.7368854473278	24.9490213482006	310575	31.3256545321292	88.7368854473278
Advenella mimigardefordensis	S	44.3537116903513	163.240113757953	40.6975967553582	302406	44.3537116903513	163.240113757953
Aegirvirus	G	11.8241046196777	11.8241046196777	0	2731926	11.8241046196777	11.8241046196777
Aegirvirus SCBP42	S	11.8241046196777	11.8241046196777	0	2733888	11.8241046196777	11.8241046196777
Aeoliella	G	70.2220050803145	221.168912750311	76.062550011857	2795781	70.2220050803145	221.168912750311
Aeoliella mucimassa	S	70.2220050803145	221.168912750311	76.062550011857	2527972	70.2220050803145	221.168912750311
Aequorivita	G	76.0624352601081	261.57161866142	129.999878725514	153265	76.0624352601081	261.57161866142
Aequorivita iocasae	S	43.0418274169435	156.444499724203	42.6566523204538	2803865	43.0418274169435	156.444499724203
Aequorivita sp. H23M31	S	73.3889014937208	175.827968388106	77.2973859186737	2494375	73.3889014937208	175.827968388106
Aequorivita sublithincola	S	48.6252989713292	257.822736221155	46.2135897828872	101385	48.6252989713292	257.822736221155
Aeribacillus	G	63.251784588192	1035.76306204878	119.591094965279	1055323	63.251784588192	1035.76306204878
Aeribacillus pallidus	S	63.251784588192	1035.76306204878	119.591094965279	33936	63.251784588192	1035.76306204878
Aerococcus	G	173.996977870383	894.127570151663	453.485736530077	1375	173.996977870383	894.127570151663
Aerococcus christensenii	S	41.05136385326	110.038854575571	36.496042792274	87541	41.05136385326	110.038854575571
Aerococcus sanguinicola	S	134.896618940877	833.92535968312	266.089869699842	119206	134.896618940877	833.92535968312
Aerococcus urinae	S	58.6527321517724	174.11698067723	63.1884589099107	1376	58.6527321517724	174.11698067723
Aerococcus urinaeequi	S	69.0222133604133	150.93213335351	76.3731671381719	51665	69.0222133604133	150.93213335351
Aerococcus urinaehominis	S	45.5064851872532	129.067688938275	46.4347536366926	128944	45.5064851872532	129.067688938275
Aerococcus viridans	S	65.2039969882111	344.871502151416	62.9103611891393	1377	65.2039969882111	344.871502151416
Aeromicrobium	G	192.21531310541	1440.5723602991	482.511751066528	2040	192.21531310541	1440.5723602991
Aeromicrobium chenweiae	S	46.9454309449518	198.459189373788	67.9435386883234	2079793	46.9454309449518	198.459189373788
Aeromicrobium choanae	S	138.401433630961	2038.58064413441	328.839553460409	1736691	138.401433630961	2038.58064413441
Aeromicrobium erythreum	S	34.9320215565969	89.8915513448395	53.7485231152024	2041	34.9320215565969	89.8915513448395
Aeromicrobium marinum	S	27.3612783189231	77.4007293359021	30.838253553963	219314	27.3612783189231	77.4007293359021
Aeromicrobium sp. A1-2	S	62.3315699059218	118.037170540368	75.0411709074069	2107713	62.3315699059218	118.037170540368
Aeromicrobium sp. zg-629	S	112.518508611579	314.396033724053	174.18805631223	2663859	112.518508611579	314.396033724053
Aeromicrobium yanjiei	S	45.508769345065	118.953661658167	50.9681285186375	2662028	45.508769345065	118.953661658167
Aeromonas	G	570.888701694951	1725.06873395438	1218.2440035354	642	570.888701694951	1725.06873395438
Aeromonas allosaccharophila	S	11.7703069164362	74.8882088598283	6.47353451808938	656	11.7703069164362	74.8882088598283
Aeromonas caviae	S	77.4256824511535	275.641639487332	137.109457260494	648	77.4256824511535	275.641639487332
Aeromonas dhakensis	S	58.8131506204787	113.104328909436	84.455996327556	196024	58.8131506204787	113.104328909436
Aeromonas encheleia	S	57.9608147267977	104.119362382711	66.9837798851188	73010	57.9608147267977	104.119362382711
Aeromonas hydrophila	S	150.789088020763	669.918580458543	343.447620129953	644	150.789088020763	669.918580458543
Aeromonas jandaei	S	41.6754926540827	154.714301793447	65.4196315516804	650	41.6754926540827	154.714301793447
Aeromonas media	S	59.5862769346837	394.300578869158	89.6430048598904	651	59.5862769346837	394.300578869158
Aeromonas phage BUCT551	S	0.610699795161379	0.709616638817261	0	2776735	0.610699795161379	0.709616638817261
Aeromonas phage LAh_7	S	5.11901714870745	5.11901714870745	0	2591031	5.11901714870745	5.11901714870745
Aeromonas phage PX29	S	14.2089427590406	15.4208931282792	0	926067	14.2089427590406	15.4208931282792
Aeromonas phage phiAS5	S	252.933993093747	6123.49275152771	12.6669494287636	879630	252.933993093747	6123.49275152771
Aeromonas phage vB_AhyS-A18P4	S	1.29566615865756	1.29566615865756	0	2608321	1.29566615865756	1.29566615865756
Aeromonas rivipollensis	S	48.3996300658711	134.987045650239	68.4025029148368	948519	48.3996300658711	134.987045650239
Aeromonas salmonicida	S	66.6474272431556	232.020260571196	104.884327683592	645	66.6474272431556	232.020260571196
Aeromonas schubertii	S	69.7058413495051	166.000245325304	89.0510397272694	652	69.7058413495051	166.000245325304
Aeromonas simiae	S	42.9957217135467	78.7648587370684	47.5681610120983	218936	42.9957217135467	78.7648587370684
Aeromonas sobria	S	1.20799201448924	1.31103987851064	0	646	1.20799201448924	1.31103987851064
Aeromonas sp.	S	0.748570230859059	0.748570230859059	0	647	0.748570230859059	0.748570230859059
Aeromonas sp. 1805	S	37.3588388746085	78.7084865371243	30.8953962037565	2560028	37.3588388746085	78.7084865371243
Aeromonas sp. 2692-1	S	17.6532397235421	27.2477081892573	10.4819989280463	2560029	17.6532397235421	27.2477081892573
Aeromonas sp. ASNIH1	S	35.1881880316571	74.7634451543638	6.76135193717673	1636606	35.1881880316571	74.7634451543638
Aeromonas sp. ASNIH2	S	100.777674467069	188.874605863978	35.4446174481318	1636607	100.777674467069	188.874605863978
Aeromonas sp. ASNIH3	S	61.5412027065369	128.819440087852	5.39584040896325	1636608	61.5412027065369	128.819440087852
Aeromonas sp. ASNIH4	S	21.1184045528069	45.7395363223869	16.677222493939	1636609	21.1184045528069	45.7395363223869
Aeromonas sp. ASNIH5	S	50.1442244350863	70.0523737610689	4.21099769898894	1758179	50.1442244350863	70.0523737610689
Aeromonas sp. ASNIH7	S	30.7215180076894	55.7171867439387	0	1920107	30.7215180076894	55.7171867439387
Aeromonas sp. CA23	S	67.9809653297077	1031.53623208557	71.9157267758772	2033032	67.9809653297077	1031.53623208557
Aeromonas sp. CU5	S	60.8218415760901	180.000352854186	44.1051864611366	2033033	60.8218415760901	180.000352854186
Aeromonas sp. FDAARGOS 1402	S	29.1063406498714	40.9234510556842	0	2778051	29.1063406498714	40.9234510556842
Aeromonas sp. FDAARGOS 1417	S	59.2522829467569	75.1964842124321	0	2778066	59.2522829467569	75.1964842124321
Aeromonas sp. Ne-1	S	21.184566720816	25.3575176971299	0	1675689	21.184566720816	25.3575176971299
Aeromonas sp. WP2-W18-CRE-05	S	24.3341636043057	70.541272180212	0	2675707	24.3341636043057	70.541272180212
Aeromonas taiwanensis	S	78.5878570422852	88.0049576975858	0	633417	78.5878570422852	88.0049576975858
Aeromonas veronii	S	211.532041037095	686.784791350832	499.072493566394	654	211.532041037095	686.784791350832
Aeropyrum pernix spindle-shaped virus 1	S	0.198772816386195	0.198772816386195	0	1032473	0.198772816386195	0.198772816386195
Aerosticca	G	70.6995877065673	179.904559308363	96.0349732526786	2707020	70.6995877065673	179.904559308363
Aerosticca soli	S	70.6995877065673	179.904559308363	96.0349732526786	2010829	70.6995877065673	179.904559308363
Aerosvirus	G	3.26149350310494	3.26149350310494	0	2732910	3.26149350310494	3.26149350310494
Aerosvirus av25AhydR2PP	S	3.26149350310494	3.26149350310494	0	2733364	3.26149350310494	3.26149350310494
Aestuarium	G	89.7922963100195	94.3882961963997	12.8644671600637	2820509	89.7922963100195	94.3882961963997
Aestuarium zhoushanense	S	89.7922963100195	94.3882961963997	12.8644671600637	2820523	89.7922963100195	94.3882961963997
Afipia	G	109.285782321215	551.138485394682	269.694743042313	1033	109.285782321215	551.138485394682
Afipia carboxidovorans	S	157.451489156356	585.472187167437	271.285490531031	40137	157.451489156356	585.472187167437
Afipia sp. GAS231	S	64.2647065357092	185.212148209066	79.8780405032726	1882747	64.2647065357092	185.212148209066
African swine fever virus	S	67.6368817613411	131.232058619871	26.6739209631462	10497	67.6368817613411	131.232058619871
Agarilytica	G	49.0385715608977	108.48788844002	65.589365396872	2036021	49.0385715608977	108.48788844002
Agarilytica rhodophyticola	S	49.0385715608977	108.48788844002	65.589365396872	1737490	49.0385715608977	108.48788844002
Agarivorans	G	33.4454190247457	89.066721188304	30.836115332256	261825	33.4454190247457	89.066721188304
Agarivorans gilvus	S	33.4454190247457	89.066721188304	30.836115332256	680279	33.4454190247457	89.066721188304
Agatevirus	G	73.8007035218397	162.901893568621	1.10579658405598	1910931	73.8007035218397	162.901893568621
Agatevirus Bp8pC	S	14.7637573619607	17.8412644906626	0	1910937	14.7637573619607	17.8412644906626
Agatevirus agate	S	100.637654568604	168.8633915457	0	1910935	100.637654568604	168.8633915457
Agatevirus bobb	S	6.66546688262779	6.66546688262779	0	1910936	6.66546688262779	6.66546688262779
Aggregatibacter	G	78.6909326187031	323.898381341742	150.059450438423	416916	78.6909326187031	323.898381341742
Aggregatibacter actinomycetemcomitans	S	31.5860666945756	140.212650635865	33.9985452985454	714	31.5860666945756	140.212650635865
Aggregatibacter aphrophilus	S	61.1714912975355	143.538253925511	74.88541121559	732	61.1714912975355	143.538253925511
Aggregatibacter segnis	S	54.3632465260577	236.216949458266	105.585409134675	739	54.3632465260577	236.216949458266
Aggregatibacter sp. 2125159857	S	57.8840032142208	312.582498682495	29.3494137166434	2820817	57.8840032142208	312.582498682495
Aggregatibacter sp. oral taxon 513	S	22.1409385850664	30.3842028697816	11.9301450072684	712150	22.1409385850664	30.3842028697816
Agreia	G	46.1001933724585	182.880447721249	59.1689373338178	110934	46.1001933724585	182.880447721249
Agreia sp. COWG	S	46.1001933724585	182.880447721249	59.1689373338178	2773266	46.1001933724585	182.880447721249
Agricanvirus	G	47.0360243784756	84.5104507134699	0	1984776	47.0360243784756	84.5104507134699
Agricanvirus simmy50	S	0.474735975587177	0.474735975587177	0	1984780	0.474735975587177	0.474735975587177
Agricanvirus specialG	S	90.1957247226482	90.1957247226482	0	1984781	90.1957247226482	90.1957247226482
Agrobacterium	G	1803.11391985414	4476.96608393568	3815.63085287949	357	1803.11391985414	4476.96608393568
Agrobacterium deltaense	S	2.27801847954755	2.79404852503831	0	1183412	2.27801847954755	2.79404852503831
Agrobacterium fabacearum	S	50.9372453137734	77.4475517571542	5.40751929553291	1183401	50.9372453137734	77.4475517571542
Agrobacterium fabrum	S	57.8643829562192	317.901053080522	57.1217080902691	1176649	57.8643829562192	317.901053080522
